replicate,packet_count,best_candidate,best_harmonic,best_resultant_r,best_arc80,h1_resultant_r,h1_arc80,placement_failed
471,4581,logT_over_pi_h1,1,0.9991719373698841,0.017859971381009032,0.9991719373698841,0.017859971381009032,False
472,4581,logT_over_pi_h1,1,0.999155144304199,0.017971607436318315,0.999155144304199,0.017971607436318315,False
473,4581,logT_over_pi_h1,1,0.9991331467291411,0.01810316655210098,0.9991331467291411,0.01810316655210098,False
474,4581,logT_over_pi_h1,1,0.9991644517607582,0.01791756187428195,0.9991644517607582,0.01791756187428195,False
475,4581,logT_over_pi_h1,1,0.9991620549952847,0.017807440233148064,0.9991620549952847,0.017807440233148064,False
476,4581,logT_over_pi_h1,1,0.9991535373977641,0.018020442326714736,0.9991535373977641,0.018020442326714736,False
477,4581,logT_over_pi_h1,1,0.9991646078352272,0.01782699275686639,0.9991646078352272,0.01782699275686639,False
478,4581,logT_over_pi_h1,1,0.9991518861587226,0.017976617939501338,0.9991518861587226,0.017976617939501338,False
479,4581,logT_over_pi_h1,1,0.9991490131226716,0.017982657247903155,0.9991490131226716,0.017982657247903155,False
480,4581,logT_over_pi_h1,1,0.9991641553132325,0.017956249717132167,0.9991641553132325,0.017956249717132167,False
481,4581,logT_over_pi_h1,1,0.9991468904390224,0.017934316224312852,0.9991468904390224,0.017934316224312852,False
482,4581,logT_over_pi_h1,1,0.9991464992098961,0.017985763292692525,0.9991464992098961,0.017985763292692525,False
483,4581,logT_over_pi_h1,1,0.999161929990812,0.01796088151396269,0.999161929990812,0.01796088151396269,False
484,4581,logT_over_pi_h1,1,0.99915763642271,0.017909921721209088,0.99915763642271,0.017909921721209088,False
485,4581,logT_over_pi_h1,1,0.999129906353871,0.01820885597740851,0.999129906353871,0.01820885597740851,False
486,4581,logT_over_pi_h1,1,0.9991687413027722,0.01778433765869636,0.9991687413027722,0.01778433765869636,False
487,4581,logT_over_pi_h1,1,0.9991606238246715,0.01795060862553921,0.9991606238246715,0.01795060862553921,False
488,4581,logT_over_pi_h1,1,0.9991432589438145,0.017967751329038606,0.9991432589438145,0.017967751329038606,False
489,4581,logT_over_pi_h1,1,0.9991611726170146,0.017746533160655886,0.9991611726170146,0.017746533160655886,False
490,4581,logT_over_pi_h1,1,0.9991339118146723,0.018150492632849513,0.9991339118146723,0.018150492632849513,False
491,4581,logT_over_pi_h1,1,0.9991423443322055,0.018179167977487865,0.9991423443322055,0.018179167977487865,False
492,4581,logT_over_pi_h1,1,0.9991595158606035,0.018045076447765318,0.9991595158606035,0.018045076447765318,False
493,4581,logT_over_pi_h1,1,0.9991326075184914,0.01822112411697585,0.9991326075184914,0.01822112411697585,False
494,4581,logT_over_pi_h1,1,0.9991553151884863,0.017959624260536877,0.9991553151884863,0.017959624260536877,False
495,4581,logT_over_pi_h1,1,0.9991499915736028,0.01797202454684932,0.9991499915736028,0.01797202454684932,False
496,4581,logT_over_pi_h1,1,0.9991505257855015,0.018023794862428666,0.9991505257855015,0.018023794862428666,False
497,4581,logT_over_pi_h1,1,0.9991329062038274,0.018171324124849342,0.9991329062038274,0.018171324124849342,False
498,4581,logT_over_pi_h1,1,0.9991703454802838,0.0178213164679768,0.9991703454802838,0.0178213164679768,False
499,4581,logT_over_pi_h1,1,0.9991431535553755,0.018047373547418033,0.9991431535553755,0.018047373547418033,False
500,4581,logT_over_pi_h1,1,0.9991197427042465,0.018107294829467158,0.9991197427042465,0.018107294829467158,False
501,4581,logT_over_pi_h1,1,0.9991466388815895,0.017843591407340043,0.9991466388815895,0.017843591407340043,False
502,4581,logT_over_pi_h1,1,0.9991396860806099,0.018052557066989827,0.9991396860806099,0.018052557066989827,False
503,4581,logT_over_pi_h1,1,0.9991287400641597,0.017985437637543455,0.9991287400641597,0.017985437637543455,False
504,4581,logT_over_pi_h1,1,0.9991498724390723,0.018039265553650985,0.9991498724390723,0.018039265553650985,False
505,4581,logT_over_pi_h1,1,0.9991692742597833,0.01779895869573167,0.9991692742597833,0.01779895869573167,False
506,4581,logT_over_pi_h1,1,0.9991485406212227,0.018021055470048175,0.9991485406212227,0.018021055470048175,False
507,4581,logT_over_pi_h1,1,0.9991831071866444,0.017717828029068627,0.9991831071866444,0.017717828029068627,False
508,4581,logT_over_pi_h1,1,0.9991625685287074,0.017903390414165443,0.9991625685287074,0.017903390414165443,False
509,4581,logT_over_pi_h1,1,0.999149981643276,0.0180657017776511,0.999149981643276,0.0180657017776511,False
510,4581,logT_over_pi_h1,1,0.9991399425321641,0.01815650550536052,0.9991399425321641,0.01815650550536052,False
511,4581,logT_over_pi_h1,1,0.9991338435720231,0.0180145246330623,0.9991338435720231,0.0180145246330623,False
512,4581,logT_over_pi_h1,1,0.9991508833042176,0.01797029562863628,0.9991508833042176,0.01797029562863628,False
513,4581,logT_over_pi_h1,1,0.9991502974182656,0.017927826923653356,0.9991502974182656,0.017927826923653356,False
514,4581,logT_over_pi_h1,1,0.9991614523839853,0.01794061413896042,0.9991614523839853,0.01794061413896042,False
515,4581,logT_over_pi_h1,1,0.9991698164562983,0.017905958992195714,0.9991698164562983,0.017905958992195714,False
516,4581,logT_over_pi_h1,1,0.999163650274907,0.017986472874127912,0.999163650274907,0.017986472874127912,False
517,4581,logT_over_pi_h1,1,0.9991596983377244,0.017922229941762957,0.9991596983377244,0.017922229941762957,False
518,4581,logT_over_pi_h1,1,0.9991782734425154,0.01772252581181899,0.9991782734425154,0.01772252581181899,False
519,4581,logT_over_pi_h1,1,0.9991521608943587,0.01805024874302763,0.9991521608943587,0.01805024874302763,False
520,4581,logT_over_pi_h1,1,0.9991433716925081,0.017982850549583596,0.9991433716925081,0.017982850549583596,False
521,4581,logT_over_pi_h1,1,0.9991451445660362,0.018144643740340527,0.9991451445660362,0.018144643740340527,False
522,4581,logT_over_pi_h1,1,0.9991486731940553,0.01805807189654285,0.9991486731940553,0.01805807189654285,False
523,4581,logT_over_pi_h1,1,0.9991367305490376,0.018106817504282446,0.9991367305490376,0.018106817504282446,False
524,4581,logT_over_pi_h1,1,0.9991366177176563,0.01801961328430135,0.9991366177176563,0.01801961328430135,False
525,4581,logT_over_pi_h1,1,0.9991556473827066,0.017945487940303373,0.9991556473827066,0.017945487940303373,False
526,4581,logT_over_pi_h1,1,0.999162575019912,0.017914465463337415,0.999162575019912,0.017914465463337415,False
527,4581,logT_over_pi_h1,1,0.9991496977920656,0.017873189138361667,0.9991496977920656,0.017873189138361667,False
528,4581,logT_over_pi_h1,1,0.9991547226840665,0.018035152922604603,0.9991547226840665,0.018035152922604603,False
529,4581,logT_over_pi_h1,1,0.9991282826048262,0.01821412424548452,0.9991282826048262,0.01821412424548452,False
530,4581,logT_over_pi_h1,1,0.9991547862822462,0.01774961344280168,0.9991547862822462,0.01774961344280168,False
531,4581,logT_over_pi_h1,1,0.9991199325614183,0.0179963039417137,0.9991199325614183,0.0179963039417137,False
532,4581,logT_over_pi_h1,1,0.9991464598131439,0.018063402282824548,0.9991464598131439,0.018063402282824548,False
533,4581,logT_over_pi_h1,1,0.9991311683876436,0.01817567743544668,0.9991311683876436,0.01817567743544668,False
534,4581,logT_over_pi_h1,1,0.9991352116275841,0.017928525554562924,0.9991352116275841,0.017928525554562924,False
535,4581,logT_over_pi_h1,1,0.9991660679442931,0.017679683548601943,0.9991660679442931,0.017679683548601943,False
536,4581,logT_over_pi_h1,1,0.9991422947387114,0.018049271989044158,0.9991422947387114,0.018049271989044158,False
537,4581,logT_over_pi_h1,1,0.9991486047762889,0.018092813357489135,0.9991486047762889,0.018092813357489135,False
538,4581,logT_over_pi_h1,1,0.9991535878360606,0.017924724823408233,0.9991535878360606,0.017924724823408233,False
539,4581,logT_over_pi_h1,1,0.9991485940120823,0.01807605707706461,0.9991485940120823,0.01807605707706461,False
540,4581,logT_over_pi_h1,1,0.9991617091775793,0.017972323223328424,0.9991617091775793,0.017972323223328424,False
541,4581,logT_over_pi_h1,1,0.9991424023273797,0.01799559678927487,0.9991424023273797,0.01799559678927487,False
542,4581,logT_over_pi_h1,1,0.9991455774918153,0.01805659123468839,0.9991455774918153,0.01805659123468839,False
543,4581,logT_over_pi_h1,1,0.9991451703201198,0.017985278766382784,0.9991451703201198,0.017985278766382784,False
544,4581,logT_over_pi_h1,1,0.999147428560324,0.017787173004378154,0.999147428560324,0.017787173004378154,False
545,4581,logT_over_pi_h1,1,0.9991449793545873,0.0180492192312931,0.9991449793545873,0.0180492192312931,False
546,4581,logT_over_pi_h1,1,0.9991311468799915,0.01820806287980492,0.9991311468799915,0.01820806287980492,False
547,4581,logT_over_pi_h1,1,0.9991391974783003,0.018064044863379536,0.9991391974783003,0.018064044863379536,False
548,4581,logT_over_pi_h1,1,0.9991673261601624,0.01789093046013157,0.9991673261601624,0.01789093046013157,False
549,4581,logT_over_pi_h1,1,0.9991449788420644,0.018048153524485855,0.9991449788420644,0.018048153524485855,False
550,4581,logT_over_pi_h1,1,0.9991588998291242,0.017862842123416378,0.9991588998291242,0.017862842123416378,False
551,4581,logT_over_pi_h1,1,0.9991587912351161,0.017845276436036173,0.9991587912351161,0.017845276436036173,False
552,4581,logT_over_pi_h1,1,0.9991476063477148,0.018058181937679052,0.9991476063477148,0.018058181937679052,False
553,4581,logT_over_pi_h1,1,0.9991324609807319,0.018204653085905242,0.9991324609807319,0.018204653085905242,False
554,4581,logT_over_pi_h1,1,0.9991427909036469,0.018049191584767144,0.9991427909036469,0.018049191584767144,False
555,4581,logT_over_pi_h1,1,0.999134313446682,0.018207614355000068,0.999134313446682,0.018207614355000068,False
556,4581,logT_over_pi_h1,1,0.9991483405553361,0.018064463313724133,0.9991483405553361,0.018064463313724133,False
557,4581,logT_over_pi_h1,1,0.9991246037763613,0.018196793225770946,0.9991246037763613,0.018196793225770946,False
558,4581,logT_over_pi_h1,1,0.9991533254139423,0.018034445439893076,0.9991533254139423,0.018034445439893076,False
559,4581,logT_over_pi_h1,1,0.9991622376454304,0.017858807931162346,0.9991622376454304,0.017858807931162346,False
560,4581,logT_over_pi_h1,1,0.9991529487194879,0.01788111180031393,0.9991529487194879,0.01788111180031393,False
561,4581,logT_over_pi_h1,1,0.9991629586180201,0.017785440558165,0.9991629586180201,0.017785440558165,False
562,4581,logT_over_pi_h1,1,0.9991693791507611,0.017773711755999066,0.9991693791507611,0.017773711755999066,False
563,4581,logT_over_pi_h1,1,0.9991557264487972,0.0179036044099794,0.9991557264487972,0.0179036044099794,False
564,4581,logT_over_pi_h1,1,0.9991513533697529,0.017904755328951083,0.9991513533697529,0.017904755328951083,False
565,4581,logT_over_pi_h1,1,0.999145636471671,0.01798387019908887,0.999145636471671,0.01798387019908887,False
566,4581,logT_over_pi_h1,1,0.9991392514321198,0.018020808244943787,0.9991392514321198,0.018020808244943787,False
567,4581,logT_over_pi_h1,1,0.9991260951185623,0.01829191331916391,0.9991260951185623,0.01829191331916391,False
568,4581,logT_over_pi_h1,1,0.999131434706739,0.017954622949973853,0.999131434706739,0.017954622949973853,False
569,4581,logT_over_pi_h1,1,0.9991513234843475,0.01796358813425769,0.9991513234843475,0.01796358813425769,False
570,4581,logT_over_pi_h1,1,0.9991638779551514,0.01797831626575519,0.9991638779551514,0.01797831626575519,False
571,4581,logT_over_pi_h1,1,0.9991541322861186,0.018069888988200944,0.9991541322861186,0.018069888988200944,False
572,4581,logT_over_pi_h1,1,0.9991631407702412,0.017683902732912316,0.9991631407702412,0.017683902732912316,False
573,4581,logT_over_pi_h1,1,0.9991392462495339,0.018159334726008503,0.9991392462495339,0.018159334726008503,False
574,4581,logT_over_pi_h1,1,0.9991438365349752,0.01800599857223162,0.9991438365349752,0.01800599857223162,False
575,4581,logT_over_pi_h1,1,0.9991622129154006,0.017790888079460387,0.9991622129154006,0.017790888079460387,False
576,4581,logT_over_pi_h1,1,0.9991549388305708,0.017856808783241362,0.9991549388305708,0.017856808783241362,False
577,4581,logT_over_pi_h1,1,0.9991614153705497,0.01776056089859246,0.9991614153705497,0.01776056089859246,False
578,4581,logT_over_pi_h1,1,0.9991674090736121,0.017858570097838644,0.9991674090736121,0.017858570097838644,False
579,4581,logT_over_pi_h1,1,0.9991341389119228,0.01805971136948692,0.9991341389119228,0.01805971136948692,False
580,4581,logT_over_pi_h1,1,0.9991507071461607,0.01794233699226222,0.9991507071461607,0.01794233699226222,False
581,4581,logT_over_pi_h1,1,0.9991494184016594,0.017883513574505017,0.9991494184016594,0.017883513574505017,False
582,4581,logT_over_pi_h1,1,0.999157535804332,0.01796801941357007,0.999157535804332,0.01796801941357007,False
583,4581,logT_over_pi_h1,1,0.9991618981795423,0.01796117327612734,0.9991618981795423,0.01796117327612734,False
584,4581,logT_over_pi_h1,1,0.9991461542904584,0.017995879210412014,0.9991461542904584,0.017995879210412014,False
585,4581,logT_over_pi_h1,1,0.9991565025258216,0.01794816060157256,0.9991565025258216,0.01794816060157256,False
586,4581,logT_over_pi_h1,1,0.9991432848463759,0.018090800344412017,0.9991432848463759,0.018090800344412017,False
587,4581,logT_over_pi_h1,1,0.9991603115606683,0.017871994816835546,0.9991603115606683,0.017871994816835546,False
588,4581,logT_over_pi_h1,1,0.9991424139347685,0.01794674067098878,0.9991424139347685,0.01794674067098878,False
589,4581,logT_over_pi_h1,1,0.9991525355240841,0.018047251726843072,0.9991525355240841,0.018047251726843072,False
590,4581,logT_over_pi_h1,1,0.9991526778847283,0.01803772510270285,0.9991526778847283,0.01803772510270285,False
591,4581,logT_over_pi_h1,1,0.9991395176284358,0.018122398121439787,0.9991395176284358,0.018122398121439787,False
592,4581,logT_over_pi_h1,1,0.9991437035125771,0.017858310062314864,0.9991437035125771,0.017858310062314864,False
593,4581,logT_over_pi_h1,1,0.9991423682894363,0.018053698416624187,0.9991423682894363,0.018053698416624187,False
594,4581,logT_over_pi_h1,1,0.9991556314360183,0.018030100197667487,0.9991556314360183,0.018030100197667487,False
595,4581,logT_over_pi_h1,1,0.9991472700719772,0.018036660581369546,0.9991472700719772,0.018036660581369546,False
596,4581,logT_over_pi_h1,1,0.9991554006783907,0.017882376303291814,0.9991554006783907,0.017882376303291814,False
597,4581,logT_over_pi_h1,1,0.9991394738192447,0.018101615685129246,0.9991394738192447,0.018101615685129246,False
598,4581,logT_over_pi_h1,1,0.9991475266649509,0.018031679595098993,0.9991475266649509,0.018031679595098993,False
599,4581,logT_over_pi_h1,1,0.9991746108565791,0.017759021810603848,0.9991746108565791,0.017759021810603848,False
600,4581,logT_over_pi_h1,1,0.9991521592479873,0.01796858401581769,0.9991521592479873,0.01796858401581769,False
601,4581,logT_over_pi_h1,1,0.9991363334888668,0.018127815329442853,0.9991363334888668,0.018127815329442853,False
602,4581,logT_over_pi_h1,1,0.999160787184676,0.017838946894610075,0.999160787184676,0.017838946894610075,False
603,4581,logT_over_pi_h1,1,0.9991325418464087,0.01815517905312536,0.9991325418464087,0.01815517905312536,False
604,4581,logT_over_pi_h1,1,0.9991587717879188,0.018041944419071143,0.9991587717879188,0.018041944419071143,False
605,4581,logT_over_pi_h1,1,0.9991246961097107,0.018219837920352866,0.9991246961097107,0.018219837920352866,False
606,4581,logT_over_pi_h1,1,0.9991344491401593,0.018170409459466796,0.9991344491401593,0.018170409459466796,False
607,4581,logT_over_pi_h1,1,0.9991602129641477,0.017923510854948255,0.9991602129641477,0.017923510854948255,False
608,4581,logT_over_pi_h1,1,0.9991501682472033,0.01810008658212947,0.9991501682472033,0.01810008658212947,False
609,4581,logT_over_pi_h1,1,0.9991292803303216,0.01805679331522647,0.9991292803303216,0.01805679331522647,False
610,4581,logT_over_pi_h1,1,0.9991339886961081,0.01804439832597282,0.9991339886961081,0.01804439832597282,False
611,4581,logT_over_pi_h1,1,0.9991267091977881,0.01810674794020617,0.9991267091977881,0.01810674794020617,False
612,4581,logT_over_pi_h1,1,0.999162657460884,0.017903150593288508,0.999162657460884,0.017903150593288508,False
613,4581,logT_over_pi_h1,1,0.999162336251851,0.01791212429033351,0.999162336251851,0.01791212429033351,False
614,4581,logT_over_pi_h1,1,0.9991569433366264,0.01800689617917861,0.9991569433366264,0.01800689617917861,False
615,4581,logT_over_pi_h1,1,0.9991538634844036,0.018067230837532477,0.9991538634844036,0.018067230837532477,False
616,4581,logT_over_pi_h1,1,0.9991339091329079,0.01801808494835555,0.9991339091329079,0.01801808494835555,False
617,4581,logT_over_pi_h1,1,0.9991353246052167,0.018150159977373015,0.9991353246052167,0.018150159977373015,False
618,4581,logT_over_pi_h1,1,0.9991332559753451,0.018128111371692235,0.9991332559753451,0.018128111371692235,False
619,4581,logT_over_pi_h1,1,0.9991500722825077,0.018091746470775938,0.9991500722825077,0.018091746470775938,False
620,4581,logT_over_pi_h1,1,0.9991540323333681,0.018015686340432602,0.9991540323333681,0.018015686340432602,False
621,4581,logT_over_pi_h1,1,0.999141033301818,0.018029665462464095,0.999141033301818,0.018029665462464095,False
622,4581,logT_over_pi_h1,1,0.9991599447836662,0.017984296478648076,0.9991599447836662,0.017984296478648076,False
623,4581,logT_over_pi_h1,1,0.9991384806806324,0.01817148702679905,0.9991384806806324,0.01817148702679905,False
624,4581,logT_over_pi_h1,1,0.9991367445040829,0.018188373310166206,0.9991367445040829,0.018188373310166206,False
625,4581,logT_over_pi_h1,1,0.9991541160107774,0.017987989255428438,0.9991541160107774,0.017987989255428438,False
626,4581,logT_over_pi_h1,1,0.9991561615276328,0.017947241073877684,0.9991561615276328,0.017947241073877684,False
627,4581,logT_over_pi_h1,1,0.9991411750340402,0.017824570319552535,0.9991411750340402,0.017824570319552535,False
628,4581,logT_over_pi_h1,1,0.999152689798391,0.01795918083027548,0.999152689798391,0.01795918083027548,False
629,4581,logT_over_pi_h1,1,0.9991584872175492,0.01794806320706588,0.9991584872175492,0.01794806320706588,False
630,4581,logT_over_pi_h1,1,0.9991223455022338,0.018330902741598543,0.9991223455022338,0.018330902741598543,False
631,4581,logT_over_pi_h1,1,0.9991597569141327,0.01798488386657837,0.9991597569141327,0.01798488386657837,False
632,4581,logT_over_pi_h1,1,0.9991469769044813,0.01803973346528398,0.9991469769044813,0.01803973346528398,False
633,4581,logT_over_pi_h1,1,0.9991329991077784,0.01798823285943474,0.9991329991077784,0.01798823285943474,False
634,4581,logT_over_pi_h1,1,0.9991516196170677,0.01788854747402535,0.9991516196170677,0.01788854747402535,False
635,4581,logT_over_pi_h1,1,0.9991625145031551,0.01765811767108083,0.9991625145031551,0.01765811767108083,False
636,4581,logT_over_pi_h1,1,0.9991722777613007,0.01771709908588104,0.9991722777613007,0.01771709908588104,False
637,4581,logT_over_pi_h1,1,0.9991506309643728,0.01803885456017884,0.9991506309643728,0.01803885456017884,False
638,4581,logT_over_pi_h1,1,0.9991531021023512,0.0179545766214968,0.9991531021023512,0.0179545766214968,False
639,4581,logT_over_pi_h1,1,0.9991430638139743,0.017943830812559902,0.9991430638139743,0.017943830812559902,False
640,4581,logT_over_pi_h1,1,0.9991594077881489,0.017897739689837877,0.9991594077881489,0.017897739689837877,False
641,4581,logT_over_pi_h1,1,0.9991441202201389,0.017908626784910453,0.9991441202201389,0.017908626784910453,False
642,4581,logT_over_pi_h1,1,0.9991523595969272,0.01796915615381689,0.9991523595969272,0.01796915615381689,False
643,4581,logT_over_pi_h1,1,0.9991617237784708,0.018006539360734486,0.9991617237784708,0.018006539360734486,False
644,4581,logT_over_pi_h1,1,0.9991313922481884,0.018283049928044193,0.9991313922481884,0.018283049928044193,False
645,4581,logT_over_pi_h1,1,0.9991418855891829,0.017890012415403334,0.9991418855891829,0.017890012415403334,False
646,4581,logT_over_pi_h1,1,0.9991455208615206,0.018044951817088872,0.9991455208615206,0.018044951817088872,False
647,4581,logT_over_pi_h1,1,0.9991528688344486,0.017889148568941415,0.9991528688344486,0.017889148568941415,False
648,4581,logT_over_pi_h1,1,0.9991598130472436,0.01800370382705374,0.9991598130472436,0.01800370382705374,False
649,4581,logT_over_pi_h1,1,0.999148160990519,0.017981432725893143,0.999148160990519,0.017981432725893143,False
650,4581,logT_over_pi_h1,1,0.9991581407597651,0.01778813003810331,0.9991581407597651,0.01778813003810331,False
651,4581,logT_over_pi_h1,1,0.9991462240052209,0.018077570084625627,0.9991462240052209,0.018077570084625627,False
652,4581,logT_over_pi_h1,1,0.9991347124434365,0.018128889690497196,0.9991347124434365,0.018128889690497196,False
653,4581,logT_over_pi_h1,1,0.9991573541208084,0.01800729483374841,0.9991573541208084,0.01800729483374841,False
654,4581,logT_over_pi_h1,1,0.9991549005322589,0.017924443218225505,0.9991549005322589,0.017924443218225505,False
655,4581,logT_over_pi_h1,1,0.9991626225470366,0.01790980351373328,0.9991626225470366,0.01790980351373328,False
656,4581,logT_over_pi_h1,1,0.9991654641342902,0.0177865562614139,0.9991654641342902,0.0177865562614139,False
657,4581,logT_over_pi_h1,1,0.9991434683451685,0.018102661870074144,0.9991434683451685,0.018102661870074144,False
658,4581,logT_over_pi_h1,1,0.9991700184081617,0.01787299919536789,0.9991700184081617,0.01787299919536789,False
659,4581,logT_over_pi_h1,1,0.9991508021315729,0.017759265233898702,0.9991508021315729,0.017759265233898702,False
660,4581,logT_over_pi_h1,1,0.9991456839577912,0.01809495825473917,0.9991456839577912,0.01809495825473917,False
661,4581,logT_over_pi_h1,1,0.9991611567725133,0.017979013926157528,0.9991611567725133,0.017979013926157528,False
662,4581,logT_over_pi_h1,1,0.9991319182532468,0.018148008255138848,0.9991319182532468,0.018148008255138848,False
663,4581,logT_over_pi_h1,1,0.9991429281602877,0.01810544271329384,0.9991429281602877,0.01810544271329384,False
664,4581,logT_over_pi_h1,1,0.9991447446624935,0.01808391210665583,0.9991447446624935,0.01808391210665583,False
665,4581,logT_over_pi_h1,1,0.9991697270765196,0.017837826427736125,0.9991697270765196,0.017837826427736125,False
666,4581,logT_over_pi_h1,1,0.9991756146689846,0.017813015252129638,0.9991756146689846,0.017813015252129638,False
667,4581,logT_over_pi_h1,1,0.9991576390706317,0.017941628425748313,0.9991576390706317,0.017941628425748313,False
668,4581,logT_over_pi_h1,1,0.9991587046372683,0.01791810842765429,0.9991587046372683,0.01791810842765429,False
669,4581,logT_over_pi_h1,1,0.9991522400154857,0.01798029078129293,0.9991522400154857,0.01798029078129293,False
670,4581,logT_over_pi_h1,1,0.9991579285170589,0.018002056372126596,0.9991579285170589,0.018002056372126596,False
671,4581,logT_over_pi_h1,1,0.9991430378805684,0.017877204987115647,0.9991430378805684,0.017877204987115647,False
672,4581,logT_over_pi_h1,1,0.9991473496924167,0.01803972081056937,0.9991473496924167,0.01803972081056937,False
673,4581,logT_over_pi_h1,1,0.9991349095482275,0.018184676840593994,0.9991349095482275,0.018184676840593994,False
674,4581,logT_over_pi_h1,1,0.9991543004064525,0.017894362982075585,0.9991543004064525,0.017894362982075585,False
675,4581,logT_over_pi_h1,1,0.9991307900199058,0.018247763312072784,0.9991307900199058,0.018247763312072784,False
676,4581,logT_over_pi_h1,1,0.9991609843231612,0.017943643883719496,0.9991609843231612,0.017943643883719496,False
677,4581,logT_over_pi_h1,1,0.9991562721297256,0.017984613270821903,0.9991562721297256,0.017984613270821903,False
678,4581,logT_over_pi_h1,1,0.9991546851053291,0.01777925312863271,0.9991546851053291,0.01777925312863271,False
679,4581,logT_over_pi_h1,1,0.9991481245065584,0.017991321547696337,0.9991481245065584,0.017991321547696337,False
680,4581,logT_over_pi_h1,1,0.9991529039886967,0.01803301671304247,0.9991529039886967,0.01803301671304247,False
681,4581,logT_over_pi_h1,1,0.9991555160175195,0.018071246555266818,0.9991555160175195,0.018071246555266818,False
682,4581,logT_over_pi_h1,1,0.9991396706357453,0.018081770276697995,0.9991396706357453,0.018081770276697995,False
683,4581,logT_over_pi_h1,1,0.9991550431838392,0.017831999881749105,0.9991550431838392,0.017831999881749105,False
684,4581,logT_over_pi_h1,1,0.9991463395076252,0.018030751169711756,0.9991463395076252,0.018030751169711756,False
685,4581,logT_over_pi_h1,1,0.9991619141452625,0.01788939007389878,0.9991619141452625,0.01788939007389878,False
686,4581,logT_over_pi_h1,1,0.9991602260536099,0.01792317765718021,0.9991602260536099,0.01792317765718021,False
687,4581,logT_over_pi_h1,1,0.9991619107917912,0.017923229463505663,0.9991619107917912,0.017923229463505663,False
688,4581,logT_over_pi_h1,1,0.9991457326022353,0.017968091057189106,0.9991457326022353,0.017968091057189106,False
689,4581,logT_over_pi_h1,1,0.9991489995135027,0.01793068301901446,0.9991489995135027,0.01793068301901446,False
690,4581,logT_over_pi_h1,1,0.9991734803612388,0.017891750340138124,0.9991734803612388,0.017891750340138124,False
691,4581,logT_over_pi_h1,1,0.9991413568638782,0.01812362199402795,0.9991413568638782,0.01812362199402795,False
692,4581,logT_over_pi_h1,1,0.9991409347609616,0.018101488112103326,0.9991409347609616,0.018101488112103326,False
693,4581,logT_over_pi_h1,1,0.9991552037933966,0.017966353733341656,0.9991552037933966,0.017966353733341656,False
694,4581,logT_over_pi_h1,1,0.9991652014698255,0.01781788701442899,0.9991652014698255,0.01781788701442899,False
695,4581,logT_over_pi_h1,1,0.9991585034726914,0.01771633069853884,0.9991585034726914,0.01771633069853884,False
696,4581,logT_over_pi_h1,1,0.9991655322994732,0.017953869307226533,0.9991655322994732,0.017953869307226533,False
697,4581,logT_over_pi_h1,1,0.999176267194996,0.017871476820983112,0.999176267194996,0.017871476820983112,False
698,4581,logT_over_pi_h1,1,0.9991368925717576,0.017966327820870376,0.9991368925717576,0.017966327820870376,False
699,4581,logT_over_pi_h1,1,0.9991397460362705,0.018065890347520153,0.9991397460362705,0.018065890347520153,False
700,4581,logT_over_pi_h1,1,0.9991366240767307,0.018180907225356258,0.9991366240767307,0.018180907225356258,False
701,4581,logT_over_pi_h1,1,0.9991477944084067,0.017975812483711273,0.9991477944084067,0.017975812483711273,False
702,4581,logT_over_pi_h1,1,0.9991484291201964,0.018035909074795242,0.9991484291201964,0.018035909074795242,False
703,4581,logT_over_pi_h1,1,0.999158021201422,0.017788423462731906,0.999158021201422,0.017788423462731906,False
704,4581,logT_over_pi_h1,1,0.9991562082699313,0.018024846384546933,0.9991562082699313,0.018024846384546933,False
705,4581,logT_over_pi_h1,1,0.9991520241659816,0.01806340754942326,0.9991520241659816,0.01806340754942326,False
706,4581,logT_over_pi_h1,1,0.9991625005462208,0.017866133438948495,0.9991625005462208,0.017866133438948495,False
707,4581,logT_over_pi_h1,1,0.9991491451180008,0.017979757846251943,0.9991491451180008,0.017979757846251943,False
708,4581,logT_over_pi_h1,1,0.9991565641252252,0.017789146132829003,0.9991565641252252,0.017789146132829003,False
709,4581,logT_over_pi_h1,1,0.9991514589317001,0.017766276150466886,0.9991514589317001,0.017766276150466886,False
710,4581,logT_over_pi_h1,1,0.9991536460744717,0.017964947012484522,0.9991536460744717,0.017964947012484522,False
711,4581,logT_over_pi_h1,1,0.9991350782977981,0.018244901409087078,0.9991350782977981,0.018244901409087078,False
712,4581,logT_over_pi_h1,1,0.9991338038531354,0.018006944464395325,0.9991338038531354,0.018006944464395325,False
713,4581,logT_over_pi_h1,1,0.9991639290773471,0.018002353577979413,0.9991639290773471,0.018002353577979413,False
714,4581,logT_over_pi_h1,1,0.9991653703615155,0.017861462460440514,0.9991653703615155,0.017861462460440514,False
715,4581,logT_over_pi_h1,1,0.9991478689282057,0.017996110255622533,0.9991478689282057,0.017996110255622533,False
716,4581,logT_over_pi_h1,1,0.9991388044125433,0.01811934709847396,0.9991388044125433,0.01811934709847396,False
717,4581,logT_over_pi_h1,1,0.999125537916157,0.018096137980085913,0.999125537916157,0.018096137980085913,False
718,4581,logT_over_pi_h1,1,0.9991631998510617,0.017819955422025302,0.9991631998510617,0.017819955422025302,False
719,4581,logT_over_pi_h1,1,0.9991560815196088,0.01779731801230433,0.9991560815196088,0.01779731801230433,False
